lineID,Experiment,comparisonType,Familiarity,NAME,Image1,Image2,comparisonImageNumber,Similarity,SimilarityAsymmetry,RawSimilarity_Proto/Ave First,RawSimilarity_ID First,Typicality,Exp3_Similarity,Exp3_SimilarityAsymmetry,Exp3_Similarity_Prototype First,Exp3_Similarity_Exemplar First,"avgSimilarity(Exp1,2,3)",VGG16_Img,VGG16_Conv1,VGG16_Conv2,VGG16_Conv3,VGG16_Conv4,VGG16_Conv5,VGG16_fc6,VGG16_fc7,VGG16_fc8,GIST
78,2,withinVar,Familiar,Sylvester Stallone,syl_stallone_average.jpg,syl_stallone18.jpg,18,6.352459016,0.777777778,6.180327869,6.524590164,6,7.321428571,0.5,7.071428571,7.571428571,6.836943794,0.328910064,0.370079166,0.372889292,0.419778681,0.449273032,0.351055779,0.243192731,0.225165878,0.079227345,0.589823829
79,2,withinVar,Familiar,Sylvester Stallone,syl_stallone_average.jpg,syl_stallone19.jpg,19,5.408333333,0.37037037,5.083333333,5.733333333,5.413793103,6.545454545,1.272727273,5.909090909,7.181818182,5.976893939,0.274992965,0.30343314,0.237981448,0.172449568,0.154646242,0.339297691,0.29623227,0.236025258,0.050167691,0.307526165
80,2,withinVar,Familiar,Sylvester Stallone,syl_stallone_average.jpg,syl_stallone20.jpg,20,5.115384615,0.888888889,4.807692308,5.423076923,5.652173913,7.692307692,0.615384615,7.384615385,8,6.403846154,0.357292772,0.372392054,0.364321423,0.354707468,0.389971467,0.325848545,0.264512461,0.22606007,0.042091751,0.737366411
81,2,withinVar,Familiar,Tom Cruise,tom_cruise_average.jpg,tom_cruise1.jpg,1,5.466666667,-0.148148148,5.355555556,5.577777778,6.428571429,6.166666667,0.916666667,5.708333333,6.625,5.816666667,0.637261622,0.642181824,0.626589058,0.623921136,0.664064955,0.655456208,0.575551813,0.563494571,0.315307086,0.78720916
82,2,withinVar,Familiar,Tom Cruise,tom_cruise_average.jpg,tom_cruise2.jpg,2,4.875,0.37037037,4.75,5,6.818181818,5.730769231,-0.230769231,5.846153846,5.615384615,5.302884615,0.442375011,0.488106948,0.365928549,0.365725166,0.410858342,0.334376447,0.304685632,0.187263982,0.029409048,0.461038751
83,2,withinVar,Familiar,Tom Cruise,tom_cruise_average.jpg,tom_cruise3.jpg,3,5.544444444,0.37037037,5.311111111,5.777777778,6.037037037,6.461538462,-0.307692308,6.615384615,6.307692308,6.002991453,0.381706304,0.41621108,0.321388629,0.267933852,0.217541645,0.334119419,0.335883681,0.209924756,0.068477987,0.390413625
84,2,withinVar,Familiar,Tom Cruise,tom_cruise_average.jpg,tom_cruise4.jpg,4,6.244186047,0.703703704,5.860465116,6.627906977,6.80952381,7.423076923,0.230769231,7.307692308,7.538461538,6.833631485,0.556076551,0.570831114,0.432486784,0.31143894,0.360522994,0.489790632,0.531558608,0.499382531,0.171627389,0.758233589
85,2,withinVar,Familiar,Tom Cruise,tom_cruise_average.jpg,tom_cruise5.jpg,5,5.141025641,1.111111111,4.692307692,5.58974359,6.095238095,5.785714286,-0.142857143,5.857142857,5.714285714,5.463369963,0.583602983,0.591767956,0.551624708,0.483901661,0.58089996,0.613020163,0.639584273,0.609184254,0.227299948,0.843782466
86,2,withinVar,Familiar,Tom Cruise,tom_cruise_average.jpg,tom_cruise6.jpg,6,6.127659574,1.37037037,5.723404255,6.531914894,6,7.708333333,0.25,7.583333333,7.833333333,6.917996454,0.573579802,0.577667666,0.556660438,0.569294985,0.649559024,0.6709368,0.574352066,0.482615137,0.239380929,0.788803067
87,2,withinVar,Familiar,Tom Cruise,tom_cruise_average.jpg,tom_cruise7.jpg,7,6.81372549,-0.185185185,6.882352941,6.745098039,7.181818182,7.230769231,0.769230769,6.846153846,7.615384615,7.02224736,0.503493392,0.514477404,0.470729851,0.369826327,0.395125816,0.528885408,0.617114914,0.536458605,0.301553298,0.739210202
88,2,withinVar,Familiar,Tom Cruise,tom_cruise_average.jpg,tom_cruise8.jpg,8,6.30952381,0.481481481,6,6.619047619,7,7.214285714,0.857142857,6.785714286,7.642857143,6.761904762,0.57744989,0.576666223,0.535654827,0.467996575,0.528906168,0.533529758,0.53179878,0.489212745,0.311270193,0.90012059
89,2,withinVar,Familiar,Tom Cruise,tom_cruise_average.jpg,tom_cruise9.jpg,9,6.470588235,-0.148148148,6.549019608,6.392156863,7.523809524,7.791666667,0.083333333,7.75,7.833333333,7.131127451,0.657590901,0.663437975,0.593161252,0.52218733,0.583952684,0.676563655,0.629239286,0.590513026,0.32355189,0.782893457
90,2,withinVar,Familiar,Tom Cruise,tom_cruise_average.jpg,tom_cruise10.jpg,10,6.08490566,-0.444444444,6.169811321,6,7.684210526,7.272727273,0.545454545,7,7.545454545,6.678816467,0.592607926,0.597804664,0.6025068,0.577424933,0.654370231,0.642081404,0.561446127,0.512946059,0.231295592,0.835652717
91,2,withinVar,Familiar,Tom Cruise,tom_cruise_average.jpg,tom_cruise11.jpg,11,4.944444444,0.814814815,4.703703704,5.185185185,5.818181818,5.7,0,5.7,5.7,5.322222222,0.573958379,0.572534222,0.575030176,0.540697859,0.591877993,0.663909464,0.690313193,0.691678827,0.556640494,0.837661051
92,2,withinVar,Familiar,Tom Cruise,tom_cruise_average.jpg,tom_cruise12.jpg,12,6.186046512,0.444444444,6.046511628,6.325581395,6.391304348,7.416666667,0.166666667,7.333333333,7.5,6.801356589,0.334633148,0.348056598,0.329614961,0.404297441,0.511562936,0.571373548,0.559287577,0.500278382,0.267371989,0.828148447
93,2,withinVar,Familiar,Tom Cruise,tom_cruise_average.jpg,tom_cruise13.jpg,13,5.773584906,0.555555556,5.603773585,5.943396226,7.304347826,6.9,0.6,6.6,7.2,6.336792453,0.51777045,0.527510187,0.518243543,0.575454169,0.621524588,0.571865105,0.559728222,0.476103039,0.439507335,0.695619645
94,2,withinVar,Familiar,Tom Cruise,tom_cruise_average.jpg,tom_cruise14.jpg,14,6.47,0.037037037,6.38,6.56,6.708333333,6.882352941,0.352941176,6.705882353,7.058823529,6.676176471,0.316249409,0.347382328,0.364760707,0.543271479,0.625431482,0.633487066,0.610839308,0.509287558,0.104668981,0.699164036
95,2,withinVar,Familiar,Tom Cruise,tom_cruise_average.jpg,tom_cruise15.jpg,15,6.266666667,0.444444444,6.088888889,6.444444444,7.291666667,7.136363636,-0.272727273,7.272727273,7,6.701515152,0.53310133,0.543464327,0.550442311,0.555434577,0.573900929,0.563127861,0.487073568,0.42750906,0.254525561,0.795552561
96,2,withinVar,Familiar,Tom Cruise,tom_cruise_average.jpg,tom_cruise16.jpg,16,5.055555556,1.111111111,4.555555556,5.555555556,5.071428571,6.269230769,1,5.769230769,6.769230769,5.662393162,0.475298188,0.491749893,0.44892936,0.446496793,0.525223724,0.52254311,0.354472298,0.293838625,0.273101763,0.90298926
97,2,withinVar,Familiar,Tom Cruise,tom_cruise_average.jpg,tom_cruise17.jpg,17,5.944444444,0.074074074,5.873015873,6.015873016,6.681818182,7.230769231,0,7.230769231,7.230769231,6.587606838,0.186290054,0.204256473,0.249434438,0.375055178,0.429108094,0.572364263,0.60807394,0.551407959,0.217718722,0.716224321
98,2,withinVar,Familiar,Tom Cruise,tom_cruise_average.jpg,tom_cruise18.jpg,18,5.926229508,0.481481481,5.655737705,6.196721311,5.310344828,7.035714286,0.071428571,7,7.071428571,6.480971897,0.446821396,0.459168918,0.449916592,0.468434152,0.560392682,0.572480818,0.563494066,0.559878473,0.216297269,0.770100521
99,2,withinVar,Familiar,Tom Cruise,tom_cruise_average.jpg,tom_cruise19.jpg,19,5.1,-0.259259259,5.116666667,5.083333333,7.391304348,6.545454545,1.636363636,5.727272727,7.363636364,5.822727273,0.557021523,0.571590323,0.550701979,0.564177517,0.612542425,0.533655942,0.506890485,0.420599065,0.213025971,0.748856398
100,2,withinVar,Familiar,Tom Cruise,tom_cruise_average.jpg,tom_cruise20.jpg,20,6.067307692,0.111111111,5.980769231,6.153846154,7.571428571,7.269230769,0.230769231,7.153846154,7.384615385,6.668269231,0.525732278,0.547617693,0.570660485,0.625364369,0.673914626,0.627120545,0.520810189,0.407911017,0.394046257,0.744350355
101,2,withinVar,Familiar,Cameron Diaz,cameron_diaz_average.jpg,cameron_diaz1.jpg,1,5.066666667,-0.185185185,4.977777778,5.155555556,5,5.333333333,0.5,5.083333333,5.583333333,5.2,0.579654941,0.622215228,0.601787008,0.665147424,0.726133468,0.692630366,0.677992808,0.602536512,0.005266118,0.728554174
102,2,withinVar,Familiar,Cameron Diaz,cameron_diaz_average.jpg,cameron_diaz2.jpg,2,6.0875,0.259259259,5.85,6.325,5.545454545,7.192307692,0.076923077,7.153846154,7.230769231,6.639903846,0.750472097,0.775417644,0.707213497,0.653090833,0.757044218,0.838167756,0.84747266,0.802471127,0.019818103,0.793450887
103,2,withinVar,Familiar,Cameron Diaz,cameron_diaz_average.jpg,cameron_diaz3.jpg,3,5.588888889,0.851851852,5.2,5.977777778,5.296296296,6.846153846,0.307692308,6.692307692,7,6.217521368,0.755414445,0.785476771,0.641001265,0.622882757,0.711211736,0.714938529,0.734693109,0.706400317,0.757308384,0.715348206
104,2,withinVar,Familiar,Cameron Diaz,cameron_diaz_average.jpg,cameron_diaz4.jpg,4,5.779069767,0.592592593,5.441860465,6.11627907,5.523809524,6.730769231,1,6.230769231,7.230769231,6.254919499,0.640514231,0.680549409,0.577551597,0.566938615,0.644940674,0.695299164,0.643372067,0.587031867,0.419936447,0.772449482
105,2,withinVar,Familiar,Cameron Diaz,cameron_diaz_average.jpg,cameron_diaz5.jpg,5,6.217948718,-0.296296296,6.384615385,6.051282051,5.19047619,6.857142857,0.571428571,6.571428571,7.142857143,6.537545788,0.74279714,0.76687641,0.704013632,0.676468218,0.766768527,0.855752313,0.838623841,0.822752091,0.757699952,0.883312891
106,2,withinVar,Familiar,Cameron Diaz,cameron_diaz_average.jpg,cameron_diaz6.jpg,6,5.29787234,1.185185185,4.872340426,5.723404255,4.631578947,6.625,-0.083333333,6.666666667,6.583333333,5.96143617,0.480547316,0.544177527,0.423404046,0.429095476,0.505316631,0.559665274,0.502256985,0.429177898,0.009311342,0.662108383
107,2,withinVar,Familiar,Cameron Diaz,cameron_diaz_average.jpg,cameron_diaz7.jpg,7,5.37254902,1.074074074,4.921568627,5.823529412,6.227272727,5.423076923,0.384615385,5.230769231,5.615384615,5.397812971,0.364981374,0.424609044,0.291193104,0.311432781,0.419520781,0.482768668,0.493418713,0.416869635,0.004262893,0.543042554
108,2,withinVar,Familiar,Cameron Diaz,cameron_diaz_average.jpg,cameron_diaz8.jpg,8,5.333333333,0.666666667,4.952380952,5.714285714,4.954545455,6.785714286,0,6.785714286,6.785714286,6.05952381,0.456383112,0.501551712,0.482811501,0.53909602,0.65486466,0.733553226,0.72609278,0.680410816,0.613491766,0.755832695
109,2,withinVar,Familiar,Cameron Diaz,cameron_diaz_average.jpg,cameron_diaz9.jpg,9,5.117647059,1.037037037,4.647058824,5.588235294,5.047619048,5.833333333,1.5,5.083333333,6.583333333,5.475490196,0.65087953,0.695574199,0.601032153,0.542515921,0.646103435,0.663175068,0.648664347,0.605258947,0.0814104,0.732569701
110,2,withinVar,Familiar,Cameron Diaz,cameron_diaz_average.jpg,cameron_diaz11.jpg,10,5.679245283,-0.111111111,5.735849057,5.622641509,5.157894737,6.545454545,-0.363636364,6.727272727,6.363636364,6.112349914,0.576842138,0.615726429,0.524807838,0.476198255,0.544626108,0.699274693,0.716333947,0.640308711,0.035807123,0.661914787
111,2,withinVar,Familiar,Cameron Diaz,cameron_diaz_average.jpg,cameron_diaz12.jpg,11,5.981481481,0.185185185,5.944444444,6.018518519,6.136363636,7.1,-1,7.6,6.6,6.540740741,0.509993257,0.549135849,0.451851694,0.417425262,0.524200767,0.666925291,0.672867388,0.622245521,0.902116171,0.787643028
112,2,withinVar,Familiar,Cameron Diaz,cameron_diaz_average.jpg,cameron_diaz13.jpg,12,5.662790698,0.555555556,5.581395349,5.744186047,5.086956522,6.625,0.916666667,6.166666667,7.083333333,6.143895349,0.465264651,0.504696558,0.392601858,0.344998073,0.449839319,0.673089211,0.622083677,0.589325831,0.00273882,0.680701556
113,2,withinVar,Familiar,Cameron Diaz,cameron_diaz_average.jpg,cameron_diaz14.jpg,13,6.056603774,0.518518519,5.905660377,6.20754717,5.739130435,5.9,0.6,5.6,6.2,5.978301887,0.465264651,0.504696558,0.392601858,0.344998073,0.449839319,0.673089211,0.622083677,0.589325831,0.00273882,0.680701556
114,2,withinVar,Familiar,Cameron Diaz,cameron_diaz_average.jpg,cameron_diaz15.jpg,14,6.15,-0.074074074,6.02,6.28,5.291666667,6.558823529,-0.294117647,6.705882353,6.411764706,6.354411765,0.63140992,0.668277932,0.595833346,0.516627794,0.611041286,0.705782094,0.641069551,0.563880959,0.003050363,0.835010484
115,2,withinVar,Familiar,Cameron Diaz,cameron_diaz_average.jpg,cameron_diaz16.jpg,15,5.211111111,0.333333333,5.111111111,5.311111111,5.625,6.363636364,0.909090909,5.909090909,6.818181818,5.787373737,0.625836798,0.655895694,0.59813744,0.482591754,0.585175318,0.76261761,0.772801622,0.709905201,0.20441316,0.843293347
116,2,withinVar,Familiar,Cameron Diaz,cameron_diaz_average.jpg,cameron_diaz17.jpg,16,4.703703704,0.074074074,4.666666667,4.740740741,3.285714286,5.615384615,0.153846154,5.538461538,5.692307692,5.15954416,0.498130411,0.542006991,0.445276814,0.470445723,0.546651763,0.656571586,0.709599261,0.71153838,0.932286994,0.77585939
117,2,withinVar,Familiar,Cameron Diaz,cameron_diaz_average.jpg,cameron_diaz18.jpg,17,5.531746032,0.259259259,5.523809524,5.53968254,4.454545455,6.230769231,0.461538462,6,6.461538462,5.881257631,0.536106955,0.566297225,0.518011496,0.539729287,0.622003473,0.771326475,0.750653293,0.700081978,0.042177509,0.833514638
118,2,withinVar,Familiar,Cameron Diaz,cameron_diaz_average.jpg,cameron_diaz19.jpg,18,5.770491803,0.296296296,5.737704918,5.803278689,6.379310345,7.142857143,-0.285714286,7.285714286,7,6.456674473,0.589482186,0.621251536,0.567995006,0.605592566,0.683279596,0.742687061,0.75715578,0.713191048,0.870537993,0.773091156
119,2,withinVar,Familiar,Cameron Diaz,cameron_diaz_average.jpg,cameron_diaz20.jpg,19,5.683333333,-0.037037037,5.666666667,5.7,7.391304348,6.636363636,0.727272727,6.272727273,7,6.159848485,0.462164977,0.502868007,0.406600417,0.308791151,0.316566635,0.42430549,0.378514653,0.407813679,0.024073242,0.503137233
120,2,withinVar,Familiar,Cameron Diaz,cameron_diaz_average.jpg,cameron_diaz21.jpg,20,5.211538462,0.222222222,5.192307692,5.230769231,6.285714286,6.769230769,-1.076923077,7.307692308,6.230769231,5.990384615,0.500559214,0.535036346,0.549801908,0.646215486,0.652646449,0.654728704,0.742912559,0.701901501,0.961940594,0.755664892
121,2,withinVar,Familiar,Leonardo diCaprio,leo_di_caprio_average.jpg,leo_di_caprio1.jpg,1,5.755555556,0,5.688888889,5.822222222,5.857142857,6.145833333,0.708333333,5.791666667,6.5,5.950694444,0.643987968,0.667256828,0.659383242,0.711734478,0.797315325,0.702359135,0.668259098,0.581941961,0.118017387,0.850291509
122,2,withinVar,Familiar,Leonardo diCaprio,leo_di_caprio_average.jpg,leo_di_caprio2.jpg,2,4.0375,0.666666667,3.725,4.35,3.318181818,5.115384615,1,4.615384615,5.615384615,4.576442308,0.47674899,0.518563396,0.493065059,0.588622667,0.640781251,0.579001698,0.35229094,0.183635368,0.032465767,0.732903589
123,2,withinVar,Familiar,Leonardo diCaprio,leo_di_caprio_average.jpg,leo_di_caprio3.jpg,3,5.555555556,0.333333333,5.377777778,5.733333333,5.333333333,6.5,0.846153846,6.076923077,6.923076923,6.027777778,0.6814168,0.701788126,0.692748529,0.675407639,0.751187288,0.703729616,0.728109936,0.704603389,0.272823779,0.844961188
124,2,withinVar,Familiar,Leonardo diCaprio,leo_di_caprio_average.jpg,leo_di_caprio4.jpg,4,6.73255814,-0.185185185,6.697674419,6.76744186,6.571428571,7.653846154,-0.076923077,7.692307692,7.615384615,7.193202147,0.229497601,0.274850596,0.235990443,0.350071976,0.544345296,0.601212057,0.561002481,0.497698265,0.29744246,0.849148261
125,2,withinVar,Familiar,Leonardo diCaprio,leo_di_caprio_average.jpg,leo_di_caprio5.jpg,5,6.102564103,0.296296296,5.948717949,6.256410256,6.142857143,5.642857143,-0.142857143,5.714285714,5.571428571,5.872710623,0.589900649,0.630459568,0.548122009,0.48931196,0.608380194,0.606615939,0.679916073,0.68499133,0.520668338,0.808437547
126,2,withinVar,Familiar,Leonardo diCaprio,leo_di_caprio_average.jpg,leo_di_caprio6.jpg,6,6.35106383,0.814814815,6.021276596,6.680851064,6.684210526,7.666666667,0.833333333,7.25,8.083333333,7.008865248,0.445230885,0.481161338,0.460478939,0.474162817,0.548343653,0.493026799,0.442952345,0.424356139,0.117694741,0.688947037
127,2,withinVar,Familiar,Leonardo diCaprio,leo_di_caprio_average.jpg,leo_di_caprio7.jpg,7,5.343137255,0.555555556,4.862745098,5.823529412,4.545454545,5.423076923,1.153846154,4.846153846,6,5.383107089,0.266998073,0.336556389,0.241508956,0.278471435,0.254085177,0.42506563,0.494659103,0.477526148,0.106166748,0.553565775
128,2,withinVar,Familiar,Leonardo diCaprio,leo_di_caprio_average.jpg,leo_di_caprio8.jpg,8,5.261904762,0.777777778,4.952380952,5.571428571,4.272727273,6.571428571,0.428571429,6.357142857,6.785714286,5.916666667,0.370269235,0.437665159,0.305866137,0.250511105,0.282566104,0.513307721,0.629968549,0.601058467,0.185091971,0.521008679
129,2,withinVar,Familiar,Leonardo diCaprio,leo_di_caprio_average.jpg,leo_di_caprio9.jpg,9,5.431372549,0.074074074,5.235294118,5.62745098,5.095238095,6.25,-0.5,6.5,6,5.840686275,0.431256513,0.475682633,0.387712832,0.359194299,0.419299893,0.518223593,0.532781935,0.588346799,0.128830064,0.648567126
130,2,withinVar,Familiar,Leonardo diCaprio,leo_di_caprio_average.jpg,leo_di_caprio10.jpg,10,5.858490566,0.037037037,5.679245283,6.037735849,5.526315789,6.318181818,0.454545455,6.090909091,6.545454545,6.088336192,0.535188924,0.579544585,0.548274336,0.553222183,0.601101654,0.621168046,0.680529408,0.635563037,0.381634673,0.744340813
131,2,withinVar,Familiar,Leonardo diCaprio,leo_di_caprio_average.jpg,leo_di_caprio11.jpg,11,6.611111111,-0.111111111,6.592592593,6.62962963,7.227272727,7.35,-0.9,7.8,6.9,6.980555556,0.558112397,0.587728366,0.479416803,0.473658769,0.616494448,0.6946496,0.746459066,0.710180516,0.468570841,0.83243851
132,2,withinVar,Familiar,Leonardo diCaprio,leo_di_caprio_average.jpg,leo_di_caprio12.jpg,12,5.23255814,1.074074074,4.674418605,5.790697674,4.347826087,6.541666667,-0.25,6.666666667,6.416666667,5.887112403,0.331849281,0.379074064,0.367381199,0.527798837,0.534139796,0.418664547,0.401477304,0.347321514,0.091897108,0.376177072
133,2,withinVar,Familiar,Leonardo diCaprio,leo_di_caprio_average.jpg,leo_di_caprio13.jpg,13,7.066037736,0.333333333,7.037735849,7.094339623,6.782608696,7.75,-1.5,8.5,7,7.408018868,0.598379294,0.626602309,0.522816337,0.512366231,0.6383073,0.634082408,0.657689716,0.641883212,0.105934007,0.895605321
134,2,withinVar,Familiar,Leonardo diCaprio,leo_di_caprio_average.jpg,leo_di_caprio14.jpg,14,5.38,0.444444444,5.16,5.6,5.875,6.235294118,0.705882353,5.882352941,6.588235294,5.807647059,0.276597437,0.33076742,0.256209113,0.327425318,0.339876664,0.436981827,0.482272265,0.461071528,0.061669576,0.587928154
135,2,withinVar,Familiar,Leonardo diCaprio,leo_di_caprio_average.jpg,leo_di_caprio15.jpg,15,5.522222222,-0.666666667,5.666666667,5.377777778,6.458333333,6.863636364,0.090909091,6.818181818,6.909090909,6.192929293,0.436329368,0.483696404,0.442756551,0.402691881,0.410162781,0.512661603,0.477253513,0.4503312,0.36319256,0.586711356
136,2,withinVar,Familiar,Leonardo diCaprio,leo_di_caprio_average.jpg,leo_di_caprio16.jpg,16,6.37037037,0,6.277777778,6.462962963,5.892857143,6.846153846,-0.461538462,7.076923077,6.615384615,6.608262108,0.379827872,0.429119338,0.313525997,0.313249559,0.410400268,0.543802383,0.529493434,0.441399167,0.087077913,0.733343818
137,2,withinVar,Familiar,Leonardo diCaprio,leo_di_caprio_average.jpg,leo_di_caprio17.jpg,17,6.420634921,-0.481481481,6.428571429,6.412698413,6.681818182,7,0.769230769,6.615384615,7.384615385,6.71031746,0.461255413,0.48649992,0.460324297,0.475539708,0.560220284,0.525752216,0.444191363,0.445658361,0.146412265,0.853519041
138,2,withinVar,Familiar,Leonardo diCaprio,leo_di_caprio_average.jpg,leo_di_caprio18.jpg,18,6.254098361,0.111111111,6.213114754,6.295081967,6.620689655,6.892857143,0.642857143,6.571428571,7.214285714,6.573477752,0.614492308,0.631070134,0.605743712,0.597870553,0.665491478,0.588929118,0.546119344,0.509995441,0.135674516,0.852146661
139,2,withinVar,Familiar,Leonardo diCaprio,leo_di_caprio_average.jpg,leo_di_caprio19.jpg,19,5.825,0.777777778,5.533333333,6.116666667,5.956521739,6.454545455,1.636363636,5.636363636,7.272727273,6.139772727,0.44354286,0.49929532,0.458615784,0.500991028,0.549886714,0.615726259,0.559985115,0.495963864,0.160324,0.659362526
140,2,withinVar,Familiar,Leonardo diCaprio,leo_di_caprio_average.jpg,leo_di_caprio21.jpg,20,5.605769231,-0.555555556,5.634615385,5.576923077,6.666666667,7.076923077,0.769230769,6.692307692,7.461538462,6.341346154,0.497425356,0.540312272,0.513874679,0.525064815,0.61740137,0.658191088,0.657545749,0.633037467,0.700271015,0.834789367
141,2,withinVar,Familiar,Bill Clinton,bill_clinton_average.jpg,bill_clinton1.jpg,1,6.533333333,0.592592593,6.311111111,6.755555556,7.071428571,7.208333333,0.166666667,7.125,7.291666667,6.870833333,0.333160513,0.381186138,0.293177989,0.323743513,0.310615332,0.551955333,0.547462885,0.475997828,0.212852809,0.691007581
142,2,withinVar,Familiar,Bill Clinton,bill_clinton_average.jpg,bill_clinton2.jpg,2,5.7125,0.444444444,5.325,6.1,6.909090909,7.884615385,0.384615385,7.692307692,8.076923077,6.798557692,0.455835821,0.513633911,0.433346333,0.536796752,0.580098945,0.573679,0.587297534,0.528996144,0.186398052,0.805845336
